lambda|psi_deg|delta_deg|n|k|thickness|material
1290.0|9.664702124531022|333.13603656206357|2.0626|0.0|240|TiO2
1292.5|9.626387468103275|333.07066318115164|2.062526|0.0|240|TiO2
1295.0|9.588115037721595|333.0069844314498|2.062452|0.0|240|TiO2
1297.5|9.54988698311917|332.9450044558722|2.062378|0.0|240|TiO2
1300.0|9.51172359035129|332.8848406316212|2.062305|0.0|240|TiO2
1302.5|9.473627227044652|332.82649756053394|2.062233|0.0|240|TiO2
1305.0|9.435581910286455|332.76986646775185|2.062161|0.0|240|TiO2
1307.5|9.397589707943226|332.7149516902122|2.062089|0.0|240|TiO2
1310.0|9.359652668713926|332.6617576185986|2.062017|0.0|240|TiO2
1312.5|9.3218099899011|332.61051609980433|2.061947|0.0|240|TiO2
1315.0|9.284008184617958|332.5608907934078|2.061876|0.0|240|TiO2
1317.5|9.24628649586805|332.51311371204764|2.061806|0.0|240|TiO2
1320.0|9.208628312860204|332.4670757201607|2.061736|0.0|240|TiO2
1322.5|9.171054509697662|332.42289545724384|2.061667|0.0|240|TiO2
1325.0|9.133548271147385|332.38046369572294|2.061598|0.0|240|TiO2
1327.5|9.096130601142812|332.3398992808814|2.06153|0.0|240|TiO2
1330.0|9.05878448257085|332.3010929104458|2.061462|0.0|240|TiO2
1332.5|9.02151180060262|332.26404935120445|2.061394|0.0|240|TiO2
1335.0|8.98433375383122|332.2288877115045|2.061327|0.0|240|TiO2
1337.5|8.947233027563776|332.19549861924895|2.06126|0.0|240|TiO2
1340.0|8.91023094935396|332.1640013142269|2.061194|0.0|240|TiO2
1342.5|8.873310008859795|332.1342863944189|2.061128|0.0|240|TiO2
1345.0|8.836472010195584|332.1063587937629|2.061062|0.0|240|TiO2
1347.5|8.79973847412098|332.08033789861406|2.060997|0.0|240|TiO2
1350.0|8.763091601917433|332.05611430673554|2.060932|0.0|240|TiO2
1352.5|8.726533152290498|332.033693037387|2.060867|0.0|240|TiO2
1355.0|8.690084838200242|332.01319354834044|2.060803|0.0|240|TiO2
1357.5|8.653728577927135|331.99450648058786|2.060739|0.0|240|TiO2
1360.0|8.617486211576557|331.97775128824856|2.060676|0.0|240|TiO2
1362.5|8.581319269168025|331.96270432517673|2.060612|0.0|240|TiO2
1365.0|8.545290044624748|331.9497137106741|2.06055|0.0|240|TiO2
1367.5|8.509339605589055|331.9384415851048|2.060487|0.0|240|TiO2
1370.0|8.47351024805889|331.9291216382211|2.060425|0.0|240|TiO2
1372.5|8.437803848729368|331.9217588653773|2.060364|0.0|240|TiO2
1375.0|8.40218110096088|331.91613010735443|2.060302|0.0|240|TiO2
1377.5|8.366684719495442|331.9124687313501|2.060241|0.0|240|TiO2
1380.0|8.331316539627942|331.91077968085034|2.060181|0.0|240|TiO2
1382.5|8.29603676417797|331.91084025172444|2.06012|0.0|240|TiO2
1385.0|8.260909405145158|331.9129970255535|2.060061|0.0|240|TiO2
1387.5|8.225873608042889|331.9169137639248|2.060001|0.0|240|TiO2
1390.0|8.190972774254961|331.9228229175334|2.059942|0.0|240|TiO2
1392.5|8.156187569698801|331.93061593480525|2.059883|0.0|240|TiO2
1395.0|8.121519532617178|331.94029796227994|2.059824|0.0|240|TiO2
1397.5|8.086991439102642|331.9519871986617|2.059766|0.0|240|TiO2
1400.0|8.052583700999019|331.96557540678805|2.059708|0.0|240|TiO2
1402.5|8.018297823327124|331.9810676796047|2.05965|0.0|240|TiO2
1405.0|7.984135300729963|331.9984690952398|2.059592|0.0|240|TiO2
1407.5|7.9501406857268355|332.0180094725648|2.059536|0.0|240|TiO2
1410.0|7.916251061618594|332.0393561332995|2.059479|0.0|240|TiO2
1412.5|7.8824893549473884|332.0626266270023|2.059422|0.0|240|TiO2
1415.0|7.848878763052969|332.0879376810097|2.059366|0.0|240|TiO2
1417.5|7.815399124154842|332.1151820081705|2.05931|0.0|240|TiO2
1420.0|7.782073753058052|332.1444757824523|2.059255|0.0|240|TiO2
1422.5|7.7488823283288|332.1757120301083|2.0592|0.0|240|TiO2
1425.0|7.7158262631200385|332.208895503557|2.059145|0.0|240|TiO2
1427.5|7.682906961404746|332.2440309094023|2.05909|0.0|240|TiO2
1430.0|7.650147970543421|332.2812331731027|2.059036|0.0|240|TiO2
1432.5|7.617528657293789|332.3203960551536|2.058982|0.0|240|TiO2
1435.0|7.585050397476665|332.3615240691421|2.058928|0.0|240|TiO2
1437.5|7.552736909141818|332.40473103846244|2.058875|0.0|240|TiO2
1440.0|7.5205673302923515|332.44991133481784|2.058822|0.0|240|TiO2
1442.5|7.488543009394916|332.49706924011787|2.058769|0.0|240|TiO2
1445.0|7.456665286390736|332.5462089616313|2.058716|0.0|240|TiO2
1447.5|7.42495810231114|332.5974426421412|2.058664|0.0|240|TiO2
1450.0|7.393400297752588|332.65066557444015|2.058612|0.0|240|TiO2
1452.5|7.361993186150607|332.70588167937336|2.05856|0.0|240|TiO2
1455.0|7.330760871291566|332.7632016550762|2.058509|0.0|240|TiO2
1457.5|7.299681975697025|332.82252154926977|2.058458|0.0|240|TiO2
1460.0|7.268757786736423|332.88384495202246|2.058407|0.0|240|TiO2
1462.5|7.237989583636837|332.94717534554127|2.058356|0.0|240|TiO2
1465.0|7.207401681573201|333.0126212678992|2.058306|0.0|240|TiO2
1467.5|7.1769724198227385|333.080079886674|2.058256|0.0|240|TiO2
1470.0|7.1467030518992685|333.14955429106567|2.058206|0.0|240|TiO2
1472.5|7.1165948232653875|333.22104744159253|2.058156|0.0|240|TiO2
1475.0|7.086672252876359|333.29466542173316|2.058107|0.0|240|TiO2
1477.5|7.056913404778764|333.3703066383794|2.058058|0.0|240|TiO2
1480.0|7.027319498773919|333.44797359275253|2.058009|0.0|240|TiO2
1482.5|6.99791520076941|333.52777031438967|2.057961|0.0|240|TiO2
1485.0|6.968654862594241|333.6094950852787|2.057912|0.0|240|TiO2
1487.5|6.939586643544563|333.69335271302924|2.057864|0.0|240|TiO2
1490.0|6.910688275271427|333.7792433395582|2.057816|0.0|240|TiO2
1492.5|6.881984612178162|333.86726798832717|2.057769|0.0|240|TiO2
1495.0|6.853429524436444|333.95722876112984|2.057721|0.0|240|TiO2
1497.5|6.825071579832623|334.0493250500877|2.057674|0.0|240|TiO2
1500.0|6.796912090480991|334.14355601781483|2.057628|0.0|240|TiO2
1502.5|6.768904576141418|334.23972686269275|2.057581|0.0|240|TiO2
1505.0|6.7410978978579426|334.3380325277755|2.057535|0.0|240|TiO2
1507.5|6.713469341834946|334.4383759021393|2.057489|0.0|240|TiO2
1510.0|6.686020023373736|334.540757152364|2.057443|0.0|240|TiO2
1512.5|6.658751049047424|334.64517622126306|2.057397|0.0|240|TiO2
1515.0|6.631687660135817|334.7517261405669|2.057352|0.0|240|TiO2
1517.5|6.604806899510875|334.8603115657892|2.057307|0.0|240|TiO2
1520.0|6.578085604629721|334.9708398820142|2.057261|0.0|240|TiO2
1522.5|6.551597565478982|335.0835854274834|2.057217|0.0|240|TiO2
1525.0|6.525271120199328|335.1982714804326|2.057172|0.0|240|TiO2
1527.5|6.499155940063902|335.31507766136605|2.057128|0.0|240|TiO2
1530.0|6.473228775593439|335.4339110528313|2.057084|0.0|240|TiO2
1532.5|6.447490655483124|335.5547694792331|2.05704|0.0|240|TiO2
1535.0|6.421967113661235|335.67773733722805|2.056997|0.0|240|TiO2
1537.5|6.396610172061194|335.8026372899224|2.056953|0.0|240|TiO2
1540.0|6.371469901414728|335.9296390886612|2.05691|0.0|240|TiO2
1542.5|6.346522772679124|336.058652486612|2.056867|0.0|240|TiO2
1545.0|6.321769761349304|336.1896737833877|2.056824|0.0|240|TiO2
1547.5|6.29723655677505|336.3227812359359|2.056782|0.0|240|TiO2
1550.0|6.272899467498151|336.4578863024035|2.05674|0.0|240|TiO2
1552.5|6.248734630727769|336.5949039516247|2.056697|0.0|240|TiO2
1555.0|6.224817385003926|336.7340700925605|2.056656|0.0|240|TiO2
1557.5|6.201074238224616|336.8751383857068|2.056614|0.0|240|TiO2
1560.0|6.177530899198235|337.01818341967584|2.056572|0.0|240|TiO2
1562.5|6.154213212531328|337.1632753180543|2.056531|0.0|240|TiO2
1565.0|6.131097178518475|337.31032929543477|2.05649|0.0|240|TiO2
1567.5|6.108183663615307|337.4593384999925|2.056449|0.0|240|TiO2
1570.0|6.085473521530625|337.6102957118996|2.056408|0.0|240|TiO2
1572.5|6.0629926787734085|337.76326514743124|2.056368|0.0|240|TiO2
1575.0|6.040716940244552|337.91816473995954|2.056328|0.0|240|TiO2
1577.5|6.018647117371827|338.07498608079123|2.056288|0.0|240|TiO2
1580.0|5.9967840077974905|338.2337203722301|2.056248|0.0|240|TiO2
1582.5|5.975128395115942|338.3943584227253|2.056208|0.0|240|TiO2
1585.0|5.953706283668852|338.55695656298144|2.056169|0.0|240|TiO2
1587.5|5.932467985242106|338.72137172792804|2.056129|0.0|240|TiO2
1590.0|5.911464735173498|338.8877240931789|2.05609|0.0|240|TiO2
1592.5|5.890672020353613|339.0559368735438|2.056051|0.0|240|TiO2
1595.0|5.8701158856286355|339.22605968357215|2.056013|0.0|240|TiO2
1597.5|5.849746368548956|339.39795773606414|2.055974|0.0|240|TiO2
1600.0|5.829614842137755|339.571739363652|2.055936|0.0|240|TiO2
1602.5|5.8096712175575265|339.7472741318603|2.055897|0.0|240|TiO2
1605.0|5.789992351708028|339.9247198399321|2.05586|0.0|240|TiO2
1607.5|5.7705026484738395|340.1038922043958|2.055822|0.0|240|TiO2
1610.0|5.751228118528825|340.2848342761649|2.055784|0.0|240|TiO2
1612.5|5.732194831644298|340.4675831616494|2.055747|0.0|240|TiO2
1615.0|5.713352408461542|340.6520198114598|2.055709|0.0|240|TiO2
1617.5|5.694752380065022|340.83823043610164|2.055672|0.0|240|TiO2
1620.0|5.676369793405766|341.02614790979527|2.055635|0.0|240|TiO2
1622.5|5.658205159302874|341.2157560990598|2.055598|0.0|240|TiO2
1625.0|5.640284525347716|341.4070826014058|2.055562|0.0|240|TiO2
1627.5|5.622582831094316|341.60006322671387|2.055526|0.0|240|TiO2
1630.0|5.605074948168691|341.7946393142607|2.055489|0.0|240|TiO2
1632.5|5.587812452370758|341.99087676070184|2.055453|0.0|240|TiO2
1635.0|5.570770185477628|342.1887145085028|2.055417|0.0|240|TiO2
1637.5|5.553974138992276|342.38817024637694|2.055382|0.0|240|TiO2
1640.0|5.537373480896889|342.58915010882464|2.055346|0.0|240|TiO2
1642.5|5.521019767562027|342.7917058182424|2.055311|0.0|240|TiO2
1645.0|5.504862099511526|342.99574895170696|2.055275|0.0|240|TiO2
1647.5|5.488952010291479|343.20132400003905|2.05524|0.0|240|TiO2
1650.0|5.473289786506818|343.4084050704174|2.055206|0.0|240|TiO2
1652.5|5.457824438499709|343.6169121012173|2.055171|0.0|240|TiO2
1655.0|5.44258182040844|343.82685333594554|2.055136|0.0|240|TiO2
1657.5|5.427587763995415|344.0382299808513|2.055102|0.0|240|TiO2
1660.0|5.412816829264324|344.2509924686398|2.055068|0.0|240|TiO2
1662.5|5.398243561417549|344.4650975552564|2.055033|0.0|240|TiO2
1665.0|5.383944942358979|344.68058201145334|2.055|0.0|240|TiO2
1667.5|5.369844239694087|344.8973615943364|2.054966|0.0|240|TiO2
1670.0|5.3559671572758|345.1154320878376|2.054932|0.0|240|TiO2
1672.5|5.34233934783771|345.3347819714249|2.054899|0.0|240|TiO2
1675.0|5.328909665343924|345.55535805399916|2.054865|0.0|240|TiO2
1677.5|5.315729289671345|345.7771594745593|2.054832|0.0|240|TiO2
1680.0|5.302772619569313|346.000147225801|2.054799|0.0|240|TiO2
1682.5|5.29003961696321|346.2242951311247|2.054766|0.0|240|TiO2
1685.0|5.2775557471193775|346.4495809544984|2.054734|0.0|240|TiO2
1687.5|5.2652698487962395|346.6759674784541|2.054701|0.0|240|TiO2
1690.0|5.253232847123903|346.9034342688659|2.054669|0.0|240|TiO2
301.58000000000004|6.437042743617765|49.33850133587933|1.706525|0.169525|40|ZnO
303.18|6.384988743628794|49.46183937438287|1.703873|0.164441|40|ZnO
304.78|6.348431690436173|49.62650595088034|1.701189|0.160309|40|ZnO
306.38|6.3265277489539615|49.80281343172541|1.698624|0.157039|40|ZnO
307.97999999999996|6.317836376237504|49.96460414966169|1.696302|0.154522|40|ZnO
309.58000000000004|6.3204945230758485|50.09171311349042|1.694312|0.152638|40|ZnO
311.18|6.332370070463006|50.168919646372345|1.692719|0.151259|40|ZnO
312.78000000000003|6.351281301661245|50.187890298164945|1.691553|0.15026|40|ZnO
314.38|6.375121452152617|50.14527951461498|1.69082|0.149522|40|ZnO
315.97999999999996|6.401977473682433|50.04267913365699|1.6905|0.148938|40|ZnO
317.58|6.430278888592545|49.88539008699355|1.690553|0.148421|40|ZnO
319.18|6.458772193685744|49.6808226538563|1.690927|0.147902|40|ZnO
320.78000000000003|6.486610274862494|49.437789809228555|1.691562|0.147336|40|ZnO
322.38|6.513349471535177|49.16539428337864|1.692397|0.146702|40|ZnO
323.98|6.53887391937426|48.87165862398688|1.693379|0.145998|40|ZnO
325.58|6.563394055847409|48.56318061662002|1.694466|0.145241|40|ZnO
327.18|6.587341523911197|48.244394309151986|1.695632|0.14446|40|ZnO
328.78000000000003|6.611236907444434|47.916794394203976|1.696872|0.143687|40|ZnO
330.38|6.635680615898065|47.578874241227126|1.698203|0.142956|40|ZnO
331.98|6.661086730168173|47.22686326491343|1.699657|0.142287|40|ZnO
333.58|6.68770109432333|46.8542151196157|1.701285|0.141686|40|ZnO
335.17999999999995|6.715461527527629|46.453699540794354|1.703141|0.141138|40|ZnO
336.78000000000003|6.743931300989514|46.017098626271455|1.705283|0.140602|40|ZnO
338.38|6.772312848258454|45.53746620177475|1.707756|0.140014|40|ZnO
339.98|6.799510902710295|45.009126555479696|1.710591|0.139291|40|ZnO
341.58|6.824136731579717|44.429220459671164|1.713792|0.138334|40|ZnO
343.18|6.844645551848364|43.79764733010985|1.717336|0.137038|40|ZnO
344.77000000000004|6.85931212575322|43.11859054240815|1.721168|0.135305|40|ZnO
346.37|6.866963394398164|42.39703312752148|1.725205|0.133046|40|ZnO
347.97|6.866077195119044|41.64304250688339|1.729341|0.130195|40|ZnO
349.57|6.855579864800802|40.86862335362964|1.733452|0.126714|40|ZnO
351.16999999999996|6.834736506831494|40.08746896526227|1.737408|0.122596|40|ZnO
352.77|6.803176531894686|39.31475977837437|1.741079|0.117865|40|ZnO
354.37|6.7609756780227395|38.56693062809852|1.744342|0.112578|40|ZnO
355.97|6.70860059191152|37.859926104534495|1.747095|0.106815|40|ZnO
357.57|6.64691017386713|37.2095592352999|1.749256|0.100676|40|ZnO
359.17|6.577140753130247|36.63071435278748|1.750768|0.094275|40|ZnO
360.77|6.500868675056114|36.13634599262778|1.751603|0.087733|40|ZnO
362.37|6.41988657154829|35.73724388382491|1.751758|0.081169|40|ZnO
363.96|6.335974575486503|35.441752818982366|1.751254|0.074695|40|ZnO
365.56|6.25149153116955|35.25347790559383|1.750134|0.068412|40|ZnO
367.15999999999997|6.168292733957343|35.17395987208616|1.748456|0.062408|40|ZnO
368.76|6.088213144944369|35.2002084746004|1.746291|0.05675|40|ZnO
370.36|6.012919857264744|35.32596334280501|1.743716|0.05149|40|ZnO
371.96000000000004|5.943778769201614|35.54168660620248|1.740811|0.046661|40|ZnO
373.56|5.881825430981162|35.8350966250026|1.737656|0.042279|40|ZnO
375.15999999999997|5.827791017471769|36.19240603848963|1.734326|0.038348|40|ZnO
376.75|5.781829940734683|36.5993585573386|1.730889|0.034856|40|ZnO
378.35|5.744333698217986|37.04011220808639|1.727407|0.031783|40|ZnO
379.95|5.714932432690316|37.501117982589484|1.723932|0.029103|40|ZnO
381.55|5.693154474870736|37.97002652537814|1.720505|0.026782|40|ZnO
383.15|5.678413001559359|38.43582027367|1.717161|0.024785|40|ZnO
384.75|5.670038005481808|38.88960838243344|1.713926|0.023077|40|ZnO
386.35|5.6672825882319735|39.324932329482856|1.710816|0.021622|40|ZnO
387.94|5.669239880760977|39.73708664912086|1.707845|0.020386|40|ZnO
389.54|5.675525217567852|40.12196414938913|1.705017|0.019337|40|ZnO
391.14|5.685317912986265|40.478159666540165|1.702335|0.018447|40|ZnO
392.73999999999995|5.697991754040907|40.80506653513987|1.699797|0.017689|40|ZnO
394.34000000000003|5.713039149278749|41.10270101725773|1.6974|0.017042|40|ZnO
395.93|5.729806646831174|41.37302090416315|1.695136|0.016485|40|ZnO
397.53|5.74821957025819|41.61545863894487|1.693|0.016001|40|ZnO
399.13|5.767796295380005|41.832348505489236|1.690984|0.015577|40|ZnO
400.72999999999996|5.788237458511697|42.02556035401363|1.689079|0.0152|40|ZnO
402.33000000000004|5.809325768044131|42.19683590938096|1.687277|0.014861|40|ZnO
403.92|5.8306836799486526|42.34862468395768|1.685571|0.01455|40|ZnO
405.52|5.852482149570216|42.481039582162026|1.683953|0.014261|40|ZnO
407.12|5.8744638461450815|42.596625527173444|1.682415|0.01399|40|ZnO
408.72|5.896486095834265|42.69680312560629|1.680951|0.01373|40|ZnO
410.32|5.918496348359907|42.78307055585155|1.679554|0.013479|40|ZnO
411.91|5.940264320958101|42.85747975149062|1.678219|0.013233|40|ZnO
413.51|5.962061322812984|42.91955425247644|1.67694|0.012991|40|ZnO
415.10999999999996|5.983696886531797|42.97125142841317|1.675712|0.012751|40|ZnO
416.71000000000004|6.0051323969614225|43.01348153853148|1.674531|0.012511|40|ZnO
418.3|6.026221261194151|43.04798877274644|1.673393|0.012271|40|ZnO
419.9|6.0472205445907266|43.07414846901915|1.672292|0.012029|40|ZnO
421.5|6.067996617835333|43.09317848133032|1.671227|0.011786|40|ZnO
423.09000000000003|6.088382097799304|43.106795353053926|1.670194|0.01154|40|ZnO
424.69|6.108687036838217|43.113763183981284|1.66919|0.011293|40|ZnO
426.29|6.128743536676691|43.11560727189511|1.668212|0.011043|40|ZnO
427.89|6.1485683772076|43.1127313919091|1.667258|0.010791|40|ZnO
429.47999999999996|6.168046174623486|43.10643247069652|1.666326|0.010538|40|ZnO
431.08000000000004|6.187433292862843|43.09545228172792|1.665413|0.010283|40|ZnO
432.68|6.2066094712868205|43.080777866863265|1.664519|0.010027|40|ZnO
434.27|6.225454592371477|43.063970735117636|1.66364|0.00977|40|ZnO
435.87|6.244224060131296|43.043154663420715|1.662777|0.009512|40|ZnO
437.47|6.262809727526964|43.019707311695804|1.661927|0.009254|40|ZnO
439.06|6.281103793934498|42.99471965283125|1.661089|0.008997|40|ZnO
440.65999999999997|6.2993592997036325|42.96656876025858|1.660262|0.008741|40|ZnO
442.26|6.317438206137566|42.936380983982865|1.659445|0.008485|40|ZnO
443.85|6.335251420193407|42.90520218224812|1.658637|0.008231|40|ZnO
445.45|6.35305661410975|42.87123909799505|1.657838|0.00798|40|ZnO
447.05|6.37071100875954|42.83588747664505|1.657045|0.00773|40|ZnO
448.64|6.388120771930247|42.79978177481402|1.65626|0.007483|40|ZnO
450.23999999999995|6.405541796209549|42.76138297142638|1.655481|0.00724|40|ZnO
451.83|6.422729206182799|42.72268634676752|1.654707|0.007|40|ZnO
453.43|6.439925869003057|42.68176495908673|1.653939|0.006764|40|ZnO
455.03|6.45702440839719|42.6399305958979|1.653174|0.006532|40|ZnO
456.62|6.473910634422054|42.59797981456098|1.652413|0.006304|40|ZnO
458.22|6.490837010447513|42.554088798805395|1.651656|0.006082|40|ZnO
459.81|6.507573455899371|42.51034591821536|1.650901|0.005865|40|ZnO
461.40999999999997|6.524353962531601|42.46495352355325|1.650148|0.005654|40|ZnO
463.01|6.541068103113987|42.41882501233381|1.649397|0.005449|40|ZnO
464.6|6.557626458575894|42.372958328793395|1.648647|0.005251|40|ZnO
466.2|6.574255972467552|42.3255626353006|1.647898|0.005061|40|ZnO
467.78999999999996|6.590745112761982|42.27842472136015|1.64715|0.004879|40|ZnO
469.39|6.607322496065628|42.22999541727607|1.646401|0.004706|40|ZnO
470.98|6.623780726254738|42.18204695091483|1.645651|0.004542|40|ZnO
472.58|6.640347885372844|42.13265601451499|1.644901|0.004389|40|ZnO
474.16999999999996|6.656820258326917|42.08358761838306|1.644151|0.004247|40|ZnO
475.77000000000004|6.673443788000118|42.03324451120897|1.643399|0.004119|40|ZnO
477.36|6.689998863319346|41.983178517821216|1.642647|0.004004|40|ZnO
478.96|6.706710457736547|41.931713855305915|1.641894|0.003904|40|ZnO
480.54999999999995|6.723401576782397|41.88031497897311|1.641142|0.003821|40|ZnO
482.15000000000003|6.740263203068296|41.82726200723806|1.640391|0.003755|40|ZnO
483.74|6.757128057061162|41.77423641068019|1.639641|0.003708|40|ZnO
485.34|6.774189031126076|41.719283879745056|1.638894|0.003681|40|ZnO
486.92999999999995|6.791278594438044|41.66397244525078|1.638151|0.003676|40|ZnO
488.53000000000003|6.808556503809989|41.60631894139911|1.637415|0.003692|40|ZnO
490.12|6.825849357864149|41.54802634398791|1.636686|0.00373|40|ZnO
491.71999999999997|6.843350663545144|41.48705212089478|1.635967|0.003792|40|ZnO
493.31|6.860858776190171|41.42494182610466|1.63526|0.003877|40|ZnO
494.90000000000003|6.878463365217571|41.36054852576607|1.634568|0.003986|40|ZnO
496.5|6.896216680201127|41.29293411033778|1.633893|0.004117|40|ZnO
498.09|6.9139202368309585|41.22354358616618|1.633238|0.004269|40|ZnO
499.69|6.931740598792036|41.15066739124091|1.632604|0.004442|40|ZnO
501.28|6.9494714978686165|41.075776667515214|1.631994|0.004634|40|ZnO
502.87000000000006|6.967163107090276|40.9978594758897|1.631411|0.004843|40|ZnO
504.46999999999997|6.984845372831731|40.91617831649342|1.630856|0.005065|40|ZnO
506.05999999999995|7.0023383313523055|40.832367403366|1.63033|0.005299|40|ZnO
507.65000000000003|7.019683145691445|40.745559827299395|1.629835|0.005542|40|ZnO
509.25|7.036898068814347|40.655056893246396|1.629372|0.005789|40|ZnO
510.84|7.053802001062119|40.56259193755403|1.628941|0.006038|40|ZnO
